i,label,score,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
188,4,,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416,2.2807772159576416
321,8,,2.3188207149505615,2.3188207149505615,2.3188207149505615,2.209324598312378,2.209324598312378,2.209324598312378,2.209324598312378,2.209324598312378,2.209324598312378,2.209324598312378,2.209324598312378,2.209324598312378,2.209324598312378,2.209324598312378,2.209324598312378,2.209324598312378,2.209324598312378,2.209324598312378,2.209324598312378,2.209324598312378,2.209324598312378,2.209324598312378
444,8,,2.185565710067749,2.172250747680664,2.0380427837371826,2.0380427837371826,2.0095081329345703,2.0095081329345703,2.0095081329345703,2.0095081329345703,2.0095081329345703,2.0095081329345703,2.0095081329345703,2.0095081329345703,2.0095081329345703,2.0095081329345703,2.0095081329345703,2.0095081329345703,2.0095081329345703,2.0095081329345703,2.0095081329345703,2.0095081329345703,2.0095081329345703,2.0095081329345703
191,5,,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795,2.344653606414795
183,0,,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453,2.220020294189453
368,9,,2.235462188720703,2.235462188720703,2.235462188720703,2.235462188720703,2.235462188720703,2.235462188720703,2.1782407760620117,2.1782407760620117,2.1782407760620117,2.1782407760620117,2.1782407760620117,2.1782407760620117,2.1782407760620117,2.1782407760620117,2.1782407760620117,2.1782407760620117,2.1782407760620117,2.1782407760620117,2.1782407760620117,2.1782407760620117,2.1782407760620117,2.1782407760620117
215,4,,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251,2.248272180557251
119,3,,2.2785487174987793,2.2785487174987793,2.2785487174987793,2.2785487174987793,2.2785487174987793,2.2785487174987793,2.241490364074707,2.241490364074707,2.241490364074707,2.241490364074707,2.241490364074707,2.241490364074707,2.241490364074707,2.241490364074707,2.241490364074707,2.241490364074707,2.241490364074707,2.241490364074707,2.241490364074707,2.241490364074707,2.241490364074707,2.241490364074707
477,9,,2.1826980113983154,2.180722236633301,2.165973424911499,2.165973424911499,2.165973424911499,2.165973424911499,2.165973424911499,2.165973424911499,2.165973424911499,2.165973424911499,2.165973424911499,2.165973424911499,2.165973424911499,2.165973424911499,2.165973424911499,2.165973424911499,2.165973424911499,2.165973424911499,2.165973424911499,2.165973424911499,2.165973424911499,2.165973424911499
376,9,,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473,2.2308754920959473
426,9,,2.218496561050415,2.218496561050415,2.218496561050415,2.218496561050415,2.218496561050415,2.218496561050415,2.218496561050415,2.218496561050415,2.218496561050415,2.218496561050415,2.218496561050415,2.218496561050415,2.218496561050415,2.218496561050415,2.1063811779022217,2.1063811779022217,2.0819904804229736,2.0819904804229736,2.0819904804229736,2.0819904804229736,1.9880684614181519,1.9880684614181519
369,8,,2.179304599761963,2.1512887477874756,2.0553932189941406,2.0553932189941406,2.0553932189941406,2.0553932189941406,2.0553932189941406,2.0553932189941406,2.0553932189941406,2.0553932189941406,2.0553932189941406,2.0553932189941406,2.0553932189941406,2.0553932189941406,2.0553932189941406,2.0553932189941406,2.0553932189941406,2.0553932189941406,2.0553932189941406,2.0553932189941406,2.0553932189941406,2.0553932189941406
552,3,,2.1909244060516357,2.1994009017944336,2.1933705806732178,2.1933705806732178,2.1933705806732178,2.1933705806732178,2.1933705806732178,2.1933705806732178,2.1933705806732178,2.1933705806732178,2.1933705806732178,2.1933705806732178,2.1933705806732178,2.1933705806732178,2.1933705806732178,2.1933705806732178,2.1933705806732178,2.1933705806732178,2.1933705806732178,2.1933705806732178,2.1933705806732178,2.1933705806732178
342,8,,2.186610460281372,2.080906391143799,2.0639359951019287,1.9898180961608887,1.9898180961608887,1.9898180961608887,1.9898180961608887,1.9898180961608887,1.9898180961608887,1.9898180961608887,1.9898180961608887,1.9898180961608887,1.9898180961608887,1.9898180961608887,1.9898180961608887,1.9898180961608887,1.9898180961608887,1.9898180961608887,1.9898180961608887,1.9898180961608887,1.9898180961608887,1.9898180961608887
125,7,,2.298088788986206,2.298088788986206,2.298088788986206,2.298088788986206,2.298088788986206,2.298088788986206,2.298088788986206,2.298088788986206,2.2531938552856445,2.2531938552856445,2.2531938552856445,2.2531938552856445,2.2531938552856445,2.2531938552856445,2.2531938552856445,2.2531938552856445,2.2531938552856445,2.2531938552856445,2.2531938552856445,2.2531938552856445,2.2531938552856445,2.2531938552856445
336,2,,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667,2.31679105758667
537,8,,2.12042498588562,2.0936105251312256,2.007960796356201,1.92435884475708,1.92435884475708,1.92435884475708,1.92435884475708,1.92435884475708,1.92435884475708,1.92435884475708,1.92435884475708,1.92435884475708,1.92435884475708,1.92435884475708,1.92435884475708,1.92435884475708,1.92435884475708,1.92435884475708,1.92435884475708,1.92435884475708,1.92435884475708,1.92435884475708
243,9,,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549,2.211704730987549
379,3,,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411,2.233952760696411
68,2,,2.386033773422241,2.386033773422241,2.386033773422241,2.386033773422241,2.386033773422241,2.386033773422241,2.386033773422241,2.386033773422241,2.386033773422241,2.386033773422241,2.386033773422241,2.479940414428711,2.479940414428711,2.451939582824707,2.451939582824707,2.451939582824707,2.451939582824707,2.4906156063079834,2.4749200344085693,2.4749200344085693,2.4749200344085693,2.4749200344085693
427,2,,2.368518829345703,2.368518829345703,2.368518829345703,2.368518829345703,2.368518829345703,2.368518829345703,2.368518829345703,2.332536220550537,2.3294777870178223,2.3294777870178223,2.3294777870178223,2.3294777870178223,2.3392953872680664,2.3299901485443115,2.320953130722046,2.3302741050720215,2.3302741050720215,2.3302741050720215,2.3302741050720215,2.2960240840911865,2.276221990585327,2.276221990585327
421,0,,2.214841842651367,2.214841842651367,2.214841842651367,2.214841842651367,2.214841842651367,2.052666425704956,2.0364856719970703,2.0364856719970703,2.0364856719970703,2.0364856719970703,2.0364856719970703,2.0364856719970703,2.0364856719970703,2.0364856719970703,2.0364856719970703,2.0364856719970703,2.0364856719970703,2.0364856719970703,2.0364856719970703,2.0364856719970703,1.6943533420562744,1.6356556415557861
332,2,,2.3862011432647705,2.3862011432647705,2.3862011432647705,2.3862011432647705,2.3716037273406982,2.3716037273406982,2.3716037273406982,2.3716037273406982,2.3716037273406982,2.3716037273406982,2.3716037273406982,2.3716037273406982,2.3716037273406982,2.3716037273406982,2.3716037273406982,2.3716037273406982,2.3716037273406982,2.3716037273406982,2.3716037273406982,2.3716037273406982,2.3716037273406982,2.3716037273406982
187,4,,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667,2.27919340133667
101,9,,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163,2.210050344467163
459,8,,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624,2.250232458114624
221,7,,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294,2.299933671951294
211,6,,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018,2.2481472492218018
404,6,,2.198322296142578,2.19059419631958,2.19185209274292,2.19185209274292,2.19185209274292,2.19185209274292,2.19185209274292,2.19185209274292,2.19185209274292,2.19185209274292,2.19185209274292,2.19185209274292,2.19185209274292,2.19185209274292,2.19185209274292,2.19185209274292,2.19185209274292,2.19185209274292,2.19185209274292,2.19185209274292,2.19185209274292,2.19185209274292
214,9,,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707,2.2852330207824707
340,8,,2.1859664916992188,2.160635471343994,2.079838991165161,2.079838991165161,2.079838991165161,2.079838991165161,2.079838991165161,2.079838991165161,2.079838991165161,2.079838991165161,2.079838991165161,2.079838991165161,2.079838991165161,2.079838991165161,2.079838991165161,2.079838991165161,2.079838991165161,2.079838991165161,2.079838991165161,2.079838991165161,2.079838991165161,2.079838991165161
325,7,,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633,2.3058595657348633
96,5,,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958,2.230973482131958
237,5,,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533,2.2955658435821533
72,5,,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457,2.2355198860168457
200,8,,2.1967267990112305,2.1156177520751953,2.098688840866089,2.0252599716186523,2.0252599716186523,2.0252599716186523,2.0252599716186523,2.0252599716186523,2.0252599716186523,2.0252599716186523,2.0252599716186523,2.0252599716186523,2.0252599716186523,2.0252599716186523,2.0252599716186523,2.0252599716186523,2.0252599716186523,2.0252599716186523,2.0252599716186523,2.0252599716186523,2.0252599716186523,2.0252599716186523
489,3,,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914,2.218942642211914
248,8,,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285,2.214226722717285
452,7,,2.4130656719207764,2.4130656719207764,2.4130656719207764,2.4130656719207764,2.468601703643799,2.468601703643799,2.468601703643799,2.468601703643799,2.468601703643799,2.468601703643799,2.468601703643799,2.468601703643799,2.468601703643799,2.468601703643799,2.468601703643799,2.468601703643799,2.468601703643799,2.468601703643799,2.468601703643799,2.468601703643799,2.468601703643799,2.468601703643799
